OneGoal ID,Selectivity,College/University,Recommended Institution,Grad Rate Quartile,Website,Opportunity Programs,City,State,Region,Sector,Locale,Size,% Pell Grant,% African American,% Hispanic,% In State,HBCU,Hispanic Serving Institution,On Campus Housing?,6 Year Grad Rate (Overall),6 Year Grad Rate (Minority),Grad Rate Quartile,Net Price: 0-30,Median Debt of Graduates,Median Salary After Attending,Percent Earning Over HS Grad,CUNY/SUNY
10057,No Rating,Spartan College of Aeronautics and Technology,,,www.spartan.edu,,Tulsa,OK,,Private for-profit,City,"Small (1,000-5,000)",55,9,20,34,,,Yes,82,72,,"$21,536 ","$21,000 ","$14,200 ",26,
10121,No Rating,Family of Faith College,,,www.familyoffaith.edu,,Shawnee,OK,,Private not-for-profit,Rural,"Very Small (<1,000)",50,6,13,75,,,Yes,100,50,,"$2,978 ",,,,
10532,No Rating,Hillsdale Free Will Baptist College,,,www.ru.edu,,Moore,OK,,Private not-for-profit,Suburb,"Very Small (<1,000)",53,11,24,61,,,Yes,39,10,,"$13,400 ","$17,500 ","$42,600 ",78,
12031,No Rating,Oklahoma State University Institute of Technology - Tulsa,,,www.oklahomatechnicalcollege.com/,,Tulsa,OK,,Private not-for-profit,City,"Very Small (<1,000)",68,11,8,89,,,No,58,0,,"$19,785 ","$11,609 ",,,
13505,Two-Year College,Tillamook Bay Community College,,,www.tbcc.cc.or.us/,,Tillamook,OR,,Public,Rural,"Very Small (<1,000)",69,0,18,100,,,No,24,,,"$6,650 ",,"$26,900 ",54,
13506,Two-Year College,Oregon Coast Community College,,,www.oregoncoastcc.org,,Newport,OR,,Public,Rural,"Very Small (<1,000)",45,0,13,100,,,No,10,,,"$7,896 ","$11,000 ","$18,500 ",29,
13514,Two-Year College,Columbia Gorge Community College,,,www.cgcc.edu,,The Dalles,OR,,Public,Town,"Very Small (<1,000)",54,0,28,84,,Yes,No,27,,,"$8,771 ","$17,531 ",,,
13515,Two-Year College,"Heald College, Portland",,,www.heald.edu,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",83,9,11,76,,,No,,,,"$20,435 ","$11,250 ",,,
12572,Two-Year College,Institute of Technology at Clovis,,,www.iot.edu,,Salem,OR,,Private for-profit,Suburb,"Very Small (<1,000)",73,1,20,100,,,No,61,62,,"$23,235 ","$9,500 ","$14,200 ",30,
13520,Two-Year College,Concorde Career College at Portland,,,www.concorde.edu,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",62,9,21,79,,,No,77,56,,"$19,390 ","$9,500 ","$30,100 ",59,
13519,Two-Year College,Le Cordon Bleu College of Culinary Arts - Portland,,,www.chefs.edu/portland,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",45,1,2,49,,,No,53,55,,"$15,829 ","$15,042 ","$22,700 ",44,
13513,Two-Year College,Carrington College at Portland,,,www.carrington.edu,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",80,9,26,96,,,No,69,51,,"$21,935 ","$8,824 ","$13,400 ",19,
13512,Two-Year College,Everest College at Portland,,,www.everest.edu/campus/portland,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",62,12,16,92,,,No,37,25,,"$21,615 ","$9,500 ","$30,400 ",61,
13501,Two-Year College,Clatsop Community College,,,www.clatsopcc.edu,,Astoria,OR,,Public,Rural,"Very Small (<1,000)",50,2,13,84,,,No,25,17,,"$8,067 ","$11,000 ","$38,200 ",72,
13503,Two-Year College,Southwestern Oregon Community College,,,www.socc.edu,,Coos Bay,OR,,Public,Town,"Small (1,000-5,000)",49,1,9,72,,,Yes,29,15,,"$8,423 ","$12,000 ",,,
13509,Two-Year College,Central Oregon Community College,,,www.cocc.edu,,Bend,OR,,Public,City,"Small (1,000-5,000)",51,1,11,91,,,Yes,22,15,,"$9,078 ","$19,498 ",,,
13500,Two-Year College,Clackamas Community College,,,www.clackamas.edu,,Oregon City,OR,,Public,Suburb,"Small (1,000-5,000)",43,2,10,93,,,No,19,12,,"$5,203 ","$14,862 ","$16,100 ",23,
13510,Two-Year College,Chemeketa Community College,,,www.chemeketa.edu,,Salem,OR,,Public,Suburb,"Small (1,000-5,000)",55,1,25,97,,Yes,No,15,12,,"$6,106 ","$18,250 ","$28,400 ",56,
13517,Two-Year College,Mt. Hood Community College,,,www.mhcc.edu,,Gresham,OR,,Public,Suburb,"Small (1,000-5,000)",51,4,12,90,,,No,22,11,,"$5,833 ","$14,332 ",,,
13502,Two-Year College,Portland Community College,,,www.pcc.edu,,Portland,OR,,Public,City,"Medium (5,000-15,000)",41,5,12,91,,,No,15,10,,"$6,485 ","$17,500 ","$38,400 ",74,
13521,Two-Year College,Treasure Valley Community College,,,www.tvcc.cc,,Ontario,OR,,Public,Town,"Very Small (<1,000)",53,1,26,33,,,Yes,20,10,,"$11,244 ","$19,000 ","$28,400 ",57,
13508,Two-Year College,Blue Mountain Community College,,,www.bluecc.edu,,Pendleton,OR,,Public,Rural,"Very Small (<1,000)",66,1,26,89,,,No,20,9,,"$9,622 ","$14,549 ","$27,400 ",56,
13516,Two-Year College,Lane Community College,,,www.Lanecc.edu,,Eugene,OR,,Public,Rural,"Small (1,000-5,000)",41,2,12,83,,,Yes,12,8,,"$8,625 ","$20,517 ","$42,900 ",77,
13504,Two-Year College,Umpqua Community College,,,www.umpqua.edu/,,Roseburg,OR,,Public,Rural,"Very Small (<1,000)",60,2,7,95,,,No,23,7,,"$7,853 ","$15,500 ","$30,500 ",59,
13511,Two-Year College,Linn-Benton Community College,,,https://www.linnbenton.edu,,Albany,OR,,Public,City,"Small (1,000-5,000)",26,1,10,93,,,No,18,7,,"$9,381 ","$17,410 ",,,
13507,Two-Year College,Klamath Community College,,,https://www.klamathcc.edu,,Klamath Falls,OR,,Public,Town,"Very Small (<1,000)",66,1,16,88,,,No,27,5,,"$6,890 ",,"$30,000 ",60,
13518,Two-Year College,Rogue Community College,,,www.roguecc.edu,,Grants Pass,OR,,Public,Rural,"Small (1,000-5,000)",67,1,17,98,,,No,15,1,,"$8,428 ","$20,000 ","$29,800 ",59,
14054,Noncompetitive,University of Western States,,,https://www.uws.edu/,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",49,1,3,57,,,No,0,,,,"$6,450 ","$35,600 ",70,
11184,Noncompetitive,Pioneer Pacific College,,,www.pioneerpacific.edu,,Wilsonville,OR,,Private for-profit,Suburb,"Very Small (<1,000)",72,4,17,85,,,No,57,100,,"$19,296 ","$16,340 ",,,
11311,Less Competitive,Western Oregon University,,,www.wou.edu,,Monmouth,OR,,Public,Town,"Small (1,000-5,000)",41,4,14,74,,,Yes,47,45,,"$12,189 ","$25,000 ",,,
12236,Noncompetitive,University of Phoenix-Oregon Campus,,,www.phoenix.edu,,Tigard,OR,,Private for-profit,Suburb,"Very Small (<1,000)",64,1,13,82,,,No,17,21,,"$18,607 ","$35,500 ","$24,300 ",49,
10549,Noncompetitive,Marylhurst University,,,www.marylhurst.edu,,Marylhurst,OR,,Private not-for-profit,Suburb,"Very Small (<1,000)",100,3,7,100,,,No,15,0,,"$30,515 ","$31,831 ","$27,000 ",55,
11814,Noncompetitive,DeVry University-Oregon,,,www.devry.edu,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",50,0,0,50,,,No,0,0,,"$25,941 ","$43,068 ","$29,800 ",61,
11425,Competitive,Northwest Christian University,,,www.nwcu.edu/,,Eugene,OR,,Private not-for-profit,City,"Very Small (<1,000)",46,5,7,64,,,Yes,60,100,,"$16,741 ","$24,230 ","$38,800 ",75,
14338,Competitive,Linfield College-McMinnville Campus,,,www.linfield.edu,,McMinnville,OR,,Private not-for-profit,Town,"Small (1,000-5,000)",31,2,14,57,,,Yes,71,72,,"$20,598 ","$25,000 ","$27,700 ",56,
10684,Competitive,University of Oregon,,,www.uoregon.edu,,Eugene,OR,,Public,City,"Large (15,000+)",25,2,11,48,,,Yes,69,63,,"$11,964 ","$21,535 ","$30,600 ",62,
10646,Competitive,George Fox University,,,www.georgefox.edu,,Newberg,OR,,Private not-for-profit,Town,"Small (1,000-5,000)",32,1,12,45,,,Yes,65,54,,"$19,978 ","$22,000 ",,,
11216,Competitive,Pacific University,,,www.pacificu.edu,,Forest Grove,OR,,Private not-for-profit,Suburb,"Small (1,000-5,000)",31,2,13,42,,,Yes,59,52,,"$21,341 ","$25,750 ","$45,800 ",78,
11359,Competitive,Oregon Institute of Technology,,,www.oit.edu,,Klamath Falls,OR,,Public,Town,"Small (1,000-5,000)",38,2,10,73,,,Yes,47,50,,"$13,410 ","$26,067 ","$38,400 ",71,
11182,Competitive,Concordia University (OR),,,www.cu-portland.edu,,Portland,OR,,Private not-for-profit,City,"Small (1,000-5,000)",38,6,3,46,,,Yes,54,48,,"$17,420 ","$26,740 ",,,
11172,Competitive,Oregon State University - Bend,,,www.osucascades.edu,,Bend,OR,,Public,City,"Very Small (<1,000)",38,1,9,98,,,Yes,60,47,,,"$23,166 ",,,
11368,Competitive,Linfield College,,,www.linfield.edu/portland.html,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",27,1,15,,,,Yes,63,42,,,"$25,000 ","$23,200 ",46,
10268,Competitive,Portland State University,,,www.pdx.edu,,Portland,OR,,Public,City,"Large (15,000+)",42,4,12,65,,,No,42,40,,"$13,543 ","$24,569 ",,,
10287,Competitive,Southern Oregon University,,,www.sou.edu,,Ashland,OR,,Public,Suburb,"Small (1,000-5,000)",40,2,9,44,,,Yes,40,31,,"$5,659 ","$22,804 ","$33,400 ",68,
10289,Competitive,Warner Pacific College,,,www.warnerpacific.edu/,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",47,10,31,73,,,Yes,44,20,,"$18,464 ","$26,643 ","$37,900 ",70,
11798,Competitive,Corban College,,,www.corban.edu,,Salem,OR,,Private not-for-profit,City,"Small (1,000-5,000)",31,1,3,43,,,Yes,56,20,,"$19,975 ","$24,493 ","$35,000 ",71,
10299,Competitive,Eastern Oregon University,,,www.eou.edu,,La Grande,OR,,Public,Town,"Small (1,000-5,000)",44,3,7,64,,,Yes,34,17,,"$11,121 ","$22,500 ",,,
11204,Very Competitive,University of Portland,,,https://www1.up.edu,,Portland,OR,,Private not-for-profit,City,"Small (1,000-5,000)",16,1,12,23,,,Yes,80,74,,"$21,748 ","$25,000 ","$29,800 ",58,
13976,Very Competitive,Oregon State University,,,oregonstate.edu,,Corvallis,OR,,Public,City,"Large (15,000+)",28,1,9,71,,,Yes,63,53,,"$16,102 ","$23,166 ","$26,000 ",53,
10191,Very Competitive +,Willamette University,,,www.willamette.edu,,Salem,OR,,Private not-for-profit,City,"Small (1,000-5,000)",25,3,13,21,,,Yes,77,84,,"$20,331 ","$23,500 ","$36,100 ",72,
10209,Most Competitive,Reed College,,,www.reed.edu,,Portland,OR,,Private not-for-profit,City,"Small (1,000-5,000)",14,2,11,6,,,Yes,79,79,,"$12,374 ","$16,099 ","$34,500 ",71,
10578,Highly Competitive +,Lewis & Clark College,,,www.lclark.edu/,,Portland,OR,,Private not-for-profit,City,"Small (1,000-5,000)",16,2,10,11,,,Yes,79,70,,"$19,244 ","$22,390 ","$12,000 ",13,
15178,No Rating,New Hope Christian College-Eugene,,,www.newhope.edu,,Eugene,OR,,Private not-for-profit,City,"Very Small (<1,000)",52,4,16,42,,,Yes,22,,,"$12,444 ","$24,711 ","$39,300 ",74,
15186,No Rating,Northwest College-Eugene,,,www.nwcollege.edu,,Eugene,OR,,Private for-profit,Suburb,"Very Small (<1,000)",67,6,12,95,,,No,73,,,"$10,353 ","$16,872 ","$21,900 ",44,
15187,No Rating,Northwest College-Tualatin,,,www.nwcollege.edu,,Tualatin,OR,,Private for-profit,Suburb,"Very Small (<1,000)",29,4,12,100,,,No,81,,,"$9,584 ","$16,872 ","$16,700 ",27,
15193,No Rating,Oregon Health & Science University,,,www.ohsu.edu/xd,,Portland,OR,,Public,City,"Small (1,000-5,000)",,1,10,,,,No,,,,,"$15,365 ","$48,800 ",86,
10796,No Rating,Linfield College-Portland Campus,,,www.linfield.edu/portland,,Portland,OR,,Private not-for-profit,City,,,,,,,,,68,100,,,"$25,000 ","$23,200 ",46,
11828,No Rating,Eugene Bible College,,,,,Eugene,OR,,Private not-for-profit,City,,,,,,,,,57,100,,,,,,
10821,No Rating,Multnomah University,,,https://www.multnomah.edu,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",43,3,8,43,,,Yes,54,46,,"$21,322 ","$25,000 ","$42,700 ",78,
10875,No Rating,Mount Angel Seminary,,,www.mountangelabbey.org/seminary,,Saint Benedict,OR,,Private not-for-profit,Town,"Very Small (<1,000)",10,2,49,0,,Yes,Yes,83,0,,"$26,367 ",,"$39,000 ",76,
11426,No Rating,Oregon College of Art and Craft,,,www.ocac.edu,,Portland,OR,,Private not-for-profit,Suburb,"Very Small (<1,000)",25,2,11,22,,,Yes,60,0,,"$25,783 ","$35,500 ","$34,800 ",68,
11452,No Rating,Birthingway College of Midwifery,,,birthingway.edu,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",36,2,3,,,,No,0,0,,,"$39,772 ","$34,800 ",66,
11913,No Rating,ITT Technical Institute-Portland,,,www.itt-tech.edu,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",87,7,6,100,,,No,7,0,,"$23,051 ","$25,834 ","$37,500 ",72,
11016,Special,The Art Institute of Portland,,,www.artinstitutes.edu/portland/,,Portland,OR,,Private for-profit,City,"Very Small (<1,000)",60,2,15,82,,,Yes,29,25,,"$25,466 ","$35,287 ","$29,700 ",58,
11511,Special,Pacific Northwest College of Art,,,pnca.edu,,Portland,OR,,Private not-for-profit,City,"Very Small (<1,000)",34,2,5,35,,,Yes,35,0,,"$24,874 ","$28,700 ","$44,000 ",79,
13534,Two-Year College,Pace Institute,,,www.paceinstitute.edu,,Reading,PA,,Private for-profit,City,"Very Small (<1,000)",75,20,40,,,,No,,,,"$8,393 ","$12,833 ","$37,500 ",71,
13538,Two-Year College,Laurel Technical Institute,,,www.laurel.edu,,Sharon,PA,,Private for-profit,Suburb,"Very Small (<1,000)",79,23,1,94,,,No,49,,,"$6,567 ","$12,324 ","$42,800 ",79,
13540,Two-Year College,Tri-State Business Institute,,,www.tsbi.edu,,Erie,PA,,,,,,,,,,,,,,,,,,,
13545,Two-Year College,"Consolidated School of Business (Lancaster, Pa.)",,,www.csb.edu,,Lancaster,PA,,Private for-profit,Suburb,"Very Small (<1,000)",93,3,63,100,,,No,62,,,"$8,776 ","$16,706 ",,,
13549,Two-Year College,ITT Technical Institute at Dunmore,,,www.itt-tech.edu,,Dunmore,PA,,Private for-profit,Suburb,"Very Small (<1,000)",75,11,5,100,,,No,20,,,"$16,611 ","$25,834 ","$16,900 ",36,
13550,Two-Year College,"Allied Medical and Technical Institute, Forty Fort",,,www.fortisinstitute.edu,,Forty Fort,PA,,,,,,,,,,,,,,,,,,,
13554,Two-Year College,Cambria-Rowe Business College at Indiana,,,www.crbc.edu,,Indiana,PA,,Private for-profit,Town,"Very Small (<1,000)",80,2,0,100,,,No,67,,,"$11,471 ","$19,805 ",,,
13556,Two-Year College,Triangle Tech-Sunbury,,,www.triangle-tech.edu,,Sunbury,PA,,Private for-profit,Rural,"Very Small (<1,000)",64,1,1,98,,,No,70,,,"$17,992 ","$12,000 ","$15,800 ",25,
13567,Two-Year College,Metropolitan Career Center Computer Technology Institute,,,citycollege-careers.org/,,Philadelphia,PA,,Private not-for-profit,City,"Very Small (<1,000)",100,71,10,100,,,No,57,,,"$25,711 ","$15,000 ","$39,800 ",74,
13568,Two-Year College,CHI Institute/Broomall Campus,,,www.chitraining.com/,,Broomall,PA,,,,,,,,,,,,,,,,,,,
13571,Two-Year College,Triangle Tech-Greensburg,,,www.triangle-tech.edu,,Greensburg,PA,,Private for-profit,Suburb,"Very Small (<1,000)",71,3,1,98,,,No,90,,,"$13,125 ","$14,750 ","$41,600 ",77,
13572,Two-Year College,Newport Business Institute at Williamsport,,,nbi.edu,,Williamsport,PA,,Private for-profit,City,"Very Small (<1,000)",68,30,,,,,No,,,,"$13,224 ",,,,
13574,Two-Year College,Yorktowne Business Institute,,,www.ybi.edu,,York,PA,,Private for-profit,Suburb,"Very Small (<1,000)",74,35,13,97,,,No,,,,"$17,742 ","$22,021 ","$47,500 ",81,
13581,Two-Year College,CHI Institute,,,www.chitraining.com,,Philadelphia,PA,,,,,,,,,,,,,,,,,,,
13582,Two-Year College,Dean Institute of Technology,,,www.deantech.edu,,Pittsburgh,PA,,Private for-profit,City,"Very Small (<1,000)",69,35,0,100,,,No,89,,,"$19,886 ","$8,708 ","$28,100 ",55,
13583,Two-Year College,DuBois Business College at DuBois,,,www.dbcollege.edu/content/dubois-main-campus,,Du Bois,PA,,Private for-profit,Town,"Very Small (<1,000)",57,0,1,100,,,Yes,70,,,"$15,897 ","$17,625 ","$17,200 ",33,
13592,Two-Year College,Pennsylvania Institute of Health and Technology - Hershey,,,med.psu.edu/web/college/home,,Hershey,PA,,Public,Suburb,"Very Small (<1,000)",,,,,,,No,,,,,"$27,000 ","$47,700 ",86,
13597,Two-Year College,Montgomery County Community College-West Campus,,,www.mc3.edu,,Pottstown,PA,,,,,,,,,,,,,,,,,,,
13598,Two-Year College,Triangle Tech at Bethlehem,,,www.triangle-tech.edu,,Bethlehem,PA,,Private for-profit,City,"Very Small (<1,000)",71,4,25,86,,,No,74,,,"$17,109 ","$14,750 ","$49,200 ",76,
13601,Two-Year College,Bucks County School of Beauty Culture,,,www.bcsbc.edu,,Feasterville,PA,,Private for-profit,Suburb,"Very Small (<1,000)",35,7,4,100,,,No,88,,,"$4,142 ",,"$18,200 ",40,
13602,Two-Year College,"Consolidated School of Business (York, Pa.)",,,www.csb.edu,,York,PA,,Private for-profit,City,"Very Small (<1,000)",82,19,38,100,,,No,65,,,"$10,624 ","$16,207 ","$14,200 ",23,
13603,Two-Year College,Hussian School of Art,,,www.hussiancollege.edu,,Philadelphia,PA,,Private for-profit,City,"Very Small (<1,000)",87,32,14,78,,,No,,,,"$18,539 ","$27,000 ",,,
13611,Two-Year College,Pittsburgh Technical Institute,,,https://www.pts.edu,,Pittsburgh,PA,,Private not-for-profit,City,"Very Small (<1,000)",,,,,,,Yes,,,,,,"$41,400 ",78,
14225,Two-Year College,Erie Business Center-New Castle,,,www.eriebc.edu/newcastle,,New Castle,PA,,Private for-profit,Town,"Very Small (<1,000)",76,32,1,,,,No,,,,"$5,714 ","$17,199 ","$39,900 ",74,
14226,Two-Year College,Newport Business Institute-Lower Burrell,,,www.nbi.edu,,Lower Burrell,PA,,Private for-profit,Suburb,"Very Small (<1,000)",70,,,,,,No,,,,"$9,007 ",,,,
14260,Two-Year College,Oakbridge Academy of Arts,,,oaa.edu,,Lower Burrell,PA,,Private for-profit,Suburb,"Very Small (<1,000)",56,,,,,,No,,,,"$5,609 ",,,,
14272,Two-Year College,Career Training Academy-Monroeville,,,www.careerta.edu,,Monroeville,PA,,Private for-profit,Suburb,"Very Small (<1,000)",56,27,0,86,,,No,59,,,"$10,690 ","$9,500 ",,,
14278,Two-Year College,Jna Institute of Culinary Arts,,,www.culinaryarts.edu,,Philadelphia,PA,,Private for-profit,City,"Very Small (<1,000)",71,42,13,89,,,No,70,,,"$20,706 ","$5,455 ",,,
14290,Two-Year College,Du Bois Business College-Huntingdon,,,www.dbcollege.com/content/huntingdon-county-campus,,Huntingdon,PA,,Private for-profit,Town,"Very Small (<1,000)",62,0,0,100,,,No,72,,,"$12,737 ","$17,625 ","$19,200 ",34,
14291,Two-Year College,Du Bois Business College-Oil City,,,www.dbcollege.com/content/oil-city-campus,,Oil City,PA,,Private for-profit,Town,"Very Small (<1,000)",44,5,0,100,,,No,69,,,"$13,949 ","$17,625 ","$14,300 ",23,
14295,Two-Year College,Career Training Academy-Pittsburgh,,,www.careerta.edu,,Pittsburgh,PA,,Private for-profit,Suburb,"Very Small (<1,000)",60,26,1,100,,,No,76,,,"$11,727 ","$9,500 ","$18,400 ",35,
13612,Two-Year College,"Triangle Tech (Dubois, Pa.)",,,www.triangle-tech.edu,,DuBois,PA,,Private for-profit,Rural,"Very Small (<1,000)",55,1,5,100,,,No,80,100,,"$14,961 ","$12,000 ","$31,100 ",61,
13530,Two-Year College,Lansdale School of Business,,,www.LSB.edu,,North Wales,PA,,Private for-profit,Suburb,"Very Small (<1,000)",81,5,4,100,,,No,67,89,,"$16,014 ","$9,245 ","$33,700 ",65,
13535,Two-Year College,Pennco Tech (Pa.),,,www.penncotech.edu/pennco-bristol.php,,Bristol,PA,,Private for-profit,Suburb,"Very Small (<1,000)",74,28,12,68,,,Yes,80,81,,"$14,953 ","$9,500 ","$21,200 ",42,
13558,Two-Year College,Bidwell Training Center,,,www.bidwelltraining.edu,,Pittsburgh,PA,,Private not-for-profit,City,"Very Small (<1,000)",9,40,3,100,,,No,80,81,,"$12,799 ",,"$36,000 ",66,
13547,Two-Year College,WyoTech-Blairsville,,,https://www.wyotech.edu/campus/blairsville,,Blairsville,PA,,Private not-for-profit,Town,"Very Small (<1,000)",63,8,5,31,,,Yes,62,80,,"$30,228 ","$11,600 ",,,
13585,Two-Year College,"Orleans Technical Institute, Center City Campus",,,https://www.orleanstech.edu,,Philadelphia,PA,,Private not-for-profit,City,"Very Small (<1,000)",62,38,11,100,,,No,77,75,,"$14,990 ","$7,521 ","$24,200 ",47,
13587,Two-Year College,Pittsburgh Institute of Aeronautics,,,www.pia.edu,,West Mifflin,PA,,Private not-for-profit,Suburb,"Very Small (<1,000)",53,6,3,40,,,No,60,73,,"$21,065 ","$14,498 ","$45,400 ",75,
13522,Two-Year College,Bradford School (Pa.),,,www.bradfordpittsburgh.edu,,Pittsburgh,PA,,Private for-profit,City,"Very Small (<1,000)",74,15,0,85,,,No,78,71,,"$14,483 ","$12,000 ",,,
13579,Two-Year College,Antonelli Institute of Art and Photography,,,www.antonelli.edu,,Erdenheim,PA,,Private for-profit,Suburb,"Very Small (<1,000)",47,7,9,57,,,Yes,79,66,,"$20,741 ","$12,000 ","$31,400 ",60,
13589,Two-Year College,Prism Career Institute - Upper Darby Campus,,,www.prismcareerinstitute.edu,,Upper Darby,PA,,Private for-profit,Suburb,"Very Small (<1,000)",58,79,4,100,,,No,87,65,,"$38,670 ","$14,552 ","$38,700 ",74,
13551,Two-Year College,Laurel Business Institute,,,laurel.edu,,Uniontown,PA,,Private for-profit,Suburb,"Very Small (<1,000)",71,6,0,67,,,No,57,63,,"$6,727 ","$12,253 ","$16,700 ",24,
13552,Two-Year College,Le Cordon Bleu College of Culinary Arts-Pittsburgh,,,www.chefs.edu/pittsburgh,,Pittsburgh,PA,,,City,"Very Small (<1,000)",48,20,4,,,,,67,63,,"$28,071 ",,,,
13575,Two-Year College,YTI Career Institute at Altoona,,,www.yti.edu,,Altoona,PA,,Private for-profit,City,"Very Small (<1,000)",75,3,0,100,,,No,68,63,,"$7,846 ","$9,629 ","$19,200 ",36,
13560,Two-Year College,Douglas Education Center,,,www.dec.edu,,Monessen,PA,,Private for-profit,Suburb,"Very Small (<1,000)",63,6,3,59,,,No,78,62,,"$25,942 ","$12,000 ","$33,300 ",62,
14223,Two-Year College,Career Training Academy-New Kensington,,,careerta.edu,,New Kensington,PA,,Private for-profit,Suburb,"Very Small (<1,000)",65,6,0,100,,,No,52,61,,"$11,361 ","$9,500 ","$30,700 ",63,
13586,Two-Year College,Penn Commercial Business/Technical School,,,www.penncommercial.edu,,Washington,PA,,Private for-profit,Suburb,"Very Small (<1,000)",94,6,0,84,,,No,94,60,,"$26,052 ","$13,000 ","$19,900 ",34,
13529,Two-Year College,Commonwealth Technical Institute,,,www.dli.pa.gov,,Johnstown,PA,,Private not-for-profit,Suburb,"Very Small (<1,000)",28,7,1,100,,,Yes,78,59,,"$25,203 ",,"$38,500 ",73,
14254,Two-Year College,Fortis Institute-Forty Fort,,,www.fortisinstitute.edu,,Forty Fort,PA,,Private for-profit,Suburb,"Very Small (<1,000)",76,12,6,100,,,No,63,57,,"$16,603 ","$9,500 ","$19,900 ",38,
13607,Two-Year College,New Castle School of Trades,,,www.ncstrades.edu,,New Castle,PA,,Private for-profit,Rural,"Very Small (<1,000)",80,8,3,61,,,No,65,56,,"$9,457 ","$9,651 ","$47,500 ",81,
13548,Two-Year College,Lincoln Technical Institute - Northeast Philadelphia,,,www.lincolnedu.com/campus/northeast-philadelphia-pa,,Philadelphia,PA,,Private for-profit,City,"Very Small (<1,000)",97,46,21,100,,,No,62,55,,"$18,078 ","$9,504 ","$53,400 ",81,
14228,Two-Year College,Kaplan Career Institute-Broomall,,,www.brightwoodcareer.edu,,Broomall,PA,,Private for-profit,Suburb,"Very Small (<1,000)",80,50,4,96,,,No,65,54,,"$19,870 ","$9,500 ","$46,100 ",83,
